%n density lambda lse TP FP 
%n density lambda lse TP FP 
%n density lambda lse TP FP 
30 0.3138 100 1.075090 0 0
30 0.3138 100 1.087664 0 0
30 0.3138 100 1.102438 0 0
30 0.3138 100 1.090416 0 0
30 0.3138 100 1.079953 0 0
30 0.3146 100 1.087355 0 0
30 0.3146 100 1.062528 0 0
30 0.3146 100 1.072439 0 0
30 0.3146 100 1.102061 0 0
30 0.3146 100 1.069043 0 0
30 0.3138 100 1.052687 0 0
30 0.3138 100 1.082320 0 0
30 0.3138 100 1.115320 0 0
30 0.3138 100 1.097658 0 0
30 0.3138 100 1.073443 0 0
30 0.3128 100 1.079523 0 0
30 0.3128 100 1.100176 0 0
30 0.3128 100 1.06422 0 0
30 0.3128 100 1.093334 0 0
30 0.3128 100 1.074584 0 0
30 0.3138 100 1.077352 0 0
30 0.3138 100 1.072283 0 0
30 0.3138 100 1.083830 0 0
30 0.3138 100 1.062430 0 0
30 0.3138 100 1.108139 0 0
%n density lambda lse TP FP 
50 0.0614 100 1.027023 0 0
50 0.0614 100 1.012854 0 0
50 0.0614 100 1.031950 0 0
50 0.0614 100 1.024759 0 0
50 0.0614 100 1.041214 0 0
50 0.0612 100 1.021728 0 0
50 0.0612 100 1.050072 0 0
50 0.0612 100 1.043303 0 0
50 0.0612 100 1.014475 0 0
50 0.0612 100 1.025159 0 0
50 0.0616 100 1.003160 0 0
50 0.0616 100 1.022487 0 0
50 0.0616 100 1.030439 0 0
50 0.0616 100 1.025539 0 0
50 0.0616 100 1.022370 0 0
50 0.0614 100 1.006848 0 0
50 0.0614 100 1.02834 0 0
50 0.0614 100 1.032583 0 0
50 0.0614 100 1.027433 0 0
50 0.0614 100 1.025780 0 0
50 0.0618 100 1.007983 0 0
50 0.0618 100 1.025643 0 0
50 0.0618 100 1.044634 0 0
50 0.0618 100 1.035557 0 0
50 0.0618 100 1.043122 0 0
%n density lambda lse TP FP 
50 0.2188 100 1.044739 0 0
50 0.2188 100 1.069007 0 0
50 0.2188 100 1.081361 0 0
50 0.2188 100 1.069194 0 0
50 0.2188 100 1.098766 0 0
50 0.2196 100 1.087881 0 0
50 0.2196 100 1.067497 0 0
50 0.2196 100 1.054516 0 0
50 0.2196 100 1.056336 0 0
50 0.2196 100 1.043250 0 0
50 0.219 100 1.080907 0 0
50 0.219 100 1.066702 0 0
50 0.219 100 1.038712 0 0
50 0.219 100 1.067160 0 0
50 0.219 100 1.027752 0 0
50 0.2182 100 1.079325 0 0
50 0.2182 100 1.064185 0 0
50 0.2182 100 1.047819 0 0
50 0.2182 100 1.074585 0 0
50 0.2182 100 1.06735 0 0
50 0.2194 100 1.092090 0 0
50 0.2194 100 1.063394 0 0
50 0.2194 100 1.042082 0 0
50 0.2194 100 1.111627 0 0
50 0.2194 100 1.082885 0 0
%n density lambda lse TP FP 
50 0.3138 100 1.087294 0 0
50 0.3138 100 1.088150 0 0
50 0.3138 100 1.088648 0 0
50 0.3138 100 1.060730 0 0
50 0.3138 100 1.074176 0 0
50 0.3146 100 1.098418 0 0
50 0.3146 100 1.080406 0 0
50 0.3146 100 1.069938 0 0
50 0.3146 100 1.087255 0 0
50 0.3146 100 1.070305 0 0
50 0.3138 100 1.111055 0 0
50 0.3138 100 1.086479 0 0
50 0.3138 100 1.084869 0 0
50 0.3138 100 1.091118 0 0
50 0.3138 100 1.077437 0 0
50 0.3128 100 1.074987 0 0
50 0.3128 100 1.066056 0 0
50 0.3128 100 1.089474 0 0
50 0.3128 100 1.062089 0 0
50 0.3128 100 1.050871 0 0
50 0.3138 100 1.095253 0 0
50 0.3138 100 1.066209 0 0
50 0.3138 100 1.080886 0 0
50 0.3138 100 1.040257 0 0
50 0.3138 100 1.058816 0 0
%n density lambda lse TP FP 
500 0.0614 100 1.013949 0 0
500 0.0614 100 1.013235 0 0
500 0.0614 100 1.034432 0 0
500 0.0614 100 1.012521 0 0
500 0.0614 100 1.034525 0 0
500 0.0612 100 1.018464 0 0
500 0.0612 100 1.026292 0 0
500 0.0612 100 0.9980257 0 0
500 0.0612 100 1.005072 0 0
500 0.0612 100 1.015561 0 0
500 0.0616 100 1.039688 0 0
500 0.0616 100 1.050448 0 0
500 0.0616 100 1.022819 0 0
500 0.0616 100 1.010263 0 0
500 0.0616 100 1.009895 0 0
500 0.0614 100 1.017480 0 0
500 0.0614 100 1.047295 0 0
500 0.0614 100 1.015350 0 0
500 0.0614 100 1.026776 0 0
500 0.0614 100 1.004843 0 0
500 0.0618 100 1.020399 0 0
500 0.0618 100 1.020296 0 0
500 0.0618 100 1.004769 0 0
500 0.0618 100 1.008564 0 0
500 0.0618 100 1.025107 0 0
%n density lambda lse TP FP 
500 0.2188 100 1.068687 0 0
500 0.2188 100 1.057369 0 0
500 0.2188 100 1.063799 0 0
500 0.2188 100 1.023952 0 0
500 0.2188 100 1.078548 0 0
500 0.2196 100 1.066205 0 0
500 0.2196 100 1.071324 0 0
500 0.2196 100 1.046162 0 0
500 0.2196 100 1.079963 0 0
500 0.2196 100 1.068852 0 0
500 0.219 100 1.059516 0 0
500 0.219 100 1.061112 0 0
500 0.219 100 1.076135 0 0
500 0.219 100 1.041907 0 0
500 0.219 100 1.052976 0 0
500 0.2182 100 1.058715 0 0
500 0.2182 100 1.059976 0 0
500 0.2182 100 1.04308 0 0
500 0.2182 100 1.047323 0 0
500 0.2182 100 1.071183 0 0
500 0.2194 100 1.097179 0 0
500 0.2194 100 1.053141 0 0
500 0.2194 100 1.061841 0 0
500 0.2194 100 1.072071 0 0
500 0.2194 100 1.049094 0 0
%n density lambda lse TP FP 
500 0.3138 100 1.089548 0 0
500 0.3138 100 1.104257 0 0
500 0.3138 100 1.099288 0 0
500 0.3138 100 1.061875 0 0
500 0.3138 100 1.103831 0 0
500 0.3146 100 1.105591 0 0
500 0.3146 100 1.084254 0 0
500 0.3146 100 1.085300 0 0
500 0.3146 100 1.086172 0 0
500 0.3146 100 1.071363 0 0
500 0.3138 100 1.098108 0 0
500 0.3138 100 1.102484 0 0
500 0.3138 100 1.070428 0 0
500 0.3138 100 1.080298 0 0
500 0.3138 100 1.070764 0 0
500 0.3128 100 1.082270 0 0
500 0.3128 100 1.077242 0 0
500 0.3128 100 1.109940 0 0
500 0.3128 100 1.076701 0 0
500 0.3128 100 1.068917 0 0
500 0.3138 100 1.077889 0 0
500 0.3138 100 1.073276 0 0
500 0.3138 100 1.068374 0 0
500 0.3138 100 1.080624 0 0
500 0.3138 100 1.080198 0 0
%n density lambda lse TP FP 
1000 0.0614 100 1.012642 0 0
1000 0.0614 100 1.029567 0 0
1000 0.0614 100 1.023926 0.003891051 0
1000 0.0614 100 1.017475 0.003891051 0
1000 0.0614 100 1.022655 0.003891051 0
1000 0.0612 100 1.035438 0.00390625 0
1000 0.0612 100 1.021325 0 0
1000 0.0612 100 1.024007 0 0
1000 0.0612 100 1.028149 0.00390625 0
1000 0.0612 100 1.017531 0 0
1000 0.0616 100 1.012622 0.003875969 0
1000 0.0616 100 1.000743 0 0
1000 0.0616 100 1.022421 0.003875969 0
1000 0.0616 100 0.9986028 0 0
1000 0.0616 100 1.003964 0.007751938 0
1000 0.0614 100 1.029437 0 0
1000 0.0614 100 1.026269 0.003891051 0
1000 0.0614 100 1.011364 0 0
1000 0.0614 100 1.033381 0.003891051 0
1000 0.0614 100 1.004943 0 0
1000 0.0618 100 1.00261 0 0
1000 0.0618 100 1.008733 0 0
1000 0.0618 100 1.033812 0 0
1000 0.0618 100 1.008265 0.003861004 0
1000 0.0618 100 1.029936 0 0
%n density lambda lse TP FP 
1000 0.2188 100 1.066338 0.001915709 0
1000 0.2188 100 1.057585 0.0009578544 0
1000 0.2188 100 1.064019 0.0009578544 0
1000 0.2188 100 1.061586 0.001915709 0
1000 0.2188 100 1.046685 0.001915709 0
1000 0.2196 100 1.066457 0.0009541985 0
1000 0.2196 100 1.068074 0.0009541985 0
1000 0.2196 100 1.063106 0.004770992 0
1000 0.2196 100 1.079259 0.003816794 0
1000 0.2196 100 1.083220 0.001908397 0
1000 0.219 100 1.061806 0.005741627 0
1000 0.219 100 1.060902 0.004784689 0
1000 0.219 100 1.066264 0.002870813 0
1000 0.219 100 1.071686 0.004784689 0
1000 0.219 100 1.049907 0.001913876 0
1000 0.2182 100 1.087369 0.003842459 0
1000 0.2182 100 1.100598 0.004803074 0
1000 0.2182 100 1.082039 0 0
1000 0.2182 100 1.053220 0.003842459 0
1000 0.2182 100 1.070682 0.0009606148 0
1000 0.2194 100 1.049661 0.003820439 0
1000 0.2194 100 1.066104 0.003820439 0
1000 0.2194 100 1.084431 0 0
1000 0.2194 100 1.077735 0.0009551098 0
1000 0.2194 100 1.082143 0.001910220 0
%n density lambda lse TP FP 
1000 0.3138 100 1.058342 0.003949967 0
1000 0.3138 100 1.089899 0.003291639 0
1000 0.3138 100 1.096269 0.003291639 0
1000 0.3138 100 1.091675 0.002633311 0
1000 0.3138 100 1.113879 0.003291639 0
1000 0.3146 100 1.090841 0.003939593 0
1000 0.3146 100 1.067151 0.004596192 0
1000 0.3146 100 1.082207 0.001969796 0
1000 0.3146 100 1.057188 0.004596192 0
1000 0.3146 100 1.088159 0.003939593 0
1000 0.3138 100 1.100358 0.001974984 0
1000 0.3138 100 1.058948 0.0006583278 0
1000 0.3138 100 1.087682 0.003949967 0
1000 0.3138 100 1.112521 0.002633311 0
1000 0.3138 100 1.092307 0.0006583278 0
1000 0.3128 100 1.078331 0.001321004 0
1000 0.3128 100 1.047503 0.003963012 0
1000 0.3128 100 1.083072 0.00330251 0
1000 0.3128 100 1.093422 0.003963012 0
1000 0.3128 100 1.071644 0.005284016 0
1000 0.3138 100 1.080724 0.002633311 0
1000 0.3138 100 1.082193 0.001316656 0
1000 0.3138 100 1.069531 0.004608295 0
1000 0.3138 100 1.100277 0.001974984 0
1000 0.3138 100 1.138012 0.0006583278 0
%n density lambda lse TP FP 
30 0.0614 200 1.013553 0 0
30 0.0614 200 1.009234 0 0
30 0.0614 200 0.992485 0 0
30 0.0614 200 1.022815 0 0
30 0.0614 200 1.015694 0 0
30 0.0612 200 1.022647 0 0
30 0.0612 200 1.002017 0 0
30 0.0612 200 1.019833 0 0
30 0.0612 200 1.019630 0 0
30 0.0612 200 1.037137 0 0
30 0.0616 200 1.024175 0 0
30 0.0616 200 1.016242 0 0
30 0.0616 200 1.021941 0 0
30 0.0616 200 1.028941 0 0
30 0.0616 200 1.040802 0 0
30 0.0614 200 1.005556 0 0
30 0.0614 200 1.008875 0 0
30 0.0614 200 1.001617 0 0
30 0.0614 200 1.031725 0 0
30 0.0614 200 1.038972 0 0
30 0.0618 200 1.050757 0 0
30 0.0618 200 1.016245 0 0
30 0.0618 200 1.012212 0 0
30 0.0618 200 1.034642 0 0
30 0.0618 200 1.019039 0 0
%n density lambda lse TP FP 
30 0.2188 200 1.056566 0 0
30 0.2188 200 1.063618 0 0
30 0.2188 200 1.038025 0 0
30 0.2188 200 1.092464 0 0
30 0.2188 200 1.033446 0 0
30 0.2196 200 1.053440 0 0
30 0.2196 200 1.054409 0 0
30 0.2196 200 1.067985 0 0
30 0.2196 200 1.070718 0 0
30 0.2196 200 1.073422 0 0
30 0.219 200 1.082195 0 0
30 0.219 200 1.062269 0 0
30 0.219 200 1.081784 0 0
30 0.219 200 1.049455 0 0
30 0.219 200 1.041571 0 0
30 0.2182 200 1.087305 0 0
30 0.2182 200 1.068062 0 0
30 0.2182 200 1.058639 0 0
30 0.2182 200 1.060286 0 0
30 0.2182 200 1.045022 0 0
30 0.2194 200 1.068739 0 0
30 0.2194 200 1.038814 0 0
30 0.2194 200 1.062863 0 0
30 0.2194 200 1.078131 0 0
30 0.2194 200 1.070957 0 0
%n density lambda lse TP FP 
30 0.3138 200 1.102129 0 0
30 0.3138 200 1.114952 0 0
30 0.3138 200 1.08273 0 0
30 0.3138 200 1.066453 0 0
30 0.3138 200 1.105669 0 0
30 0.3146 200 1.085121 0 0
30 0.3146 200 1.062945 0 0
30 0.3146 200 1.082312 0 0
30 0.3146 200 1.088101 0 0
30 0.3146 200 1.095973 0 0
30 0.3138 200 1.101398 0 0
30 0.3138 200 1.085584 0 0
30 0.3138 200 1.082734 0 0
30 0.3138 200 1.091662 0 0
30 0.3138 200 1.066444 0 0
30 0.3128 200 1.116382 0 0
30 0.3128 200 1.092003 0 0
30 0.3128 200 1.068350 0 0
30 0.3128 200 1.083596 0 0
30 0.3128 200 1.099843 0 0
30 0.3138 200 1.079136 0 0
30 0.3138 200 1.071790 0 0
30 0.3138 200 1.088016 0 0
30 0.3138 200 1.049023 0 0
30 0.3138 200 1.040030 0 0
%n density lambda lse TP FP 
50 0.0614 200 1.013635 0 0
50 0.0614 200 0.9995925 0 0
50 0.0614 200 1.002049 0 0
50 0.0614 200 1.008604 0 0
50 0.0614 200 1.006949 0 0
50 0.0612 200 1.026491 0 0
50 0.0612 200 1.027964 0 0
50 0.0612 200 1.005599 0 0
50 0.0612 200 1.025769 0 0
50 0.0612 200 1.017254 0 0
50 0.0616 200 1.019772 0 0
50 0.0616 200 1.011071 0 0
50 0.0616 200 1.000159 0 0
50 0.0616 200 1.023576 0 0
50 0.0616 200 1.017966 0 0
50 0.0614 200 1.016119 0 0
50 0.0614 200 1.001816 0 0
50 0.0614 200 1.007464 0 0
50 0.0614 200 1.024576 0 0
50 0.0614 200 1.028158 0 0
50 0.0618 200 0.9961713 0 0
50 0.0618 200 1.0376 0 0
50 0.0618 200 1.028644 0 0
50 0.0618 200 0.9981583 0 0
50 0.0618 200 1.029484 0 0
%n density lambda lse TP FP 
50 0.2188 200 1.063444 0 0
50 0.2188 200 1.059024 0 0
50 0.2188 200 1.074929 0 0
50 0.2188 200 1.074001 0 0
50 0.2188 200 1.061003 0 0
50 0.2196 200 1.065583 0 0
50 0.2196 200 1.080795 0 0
50 0.2196 200 1.078482 0 0
50 0.2196 200 1.06885 0 0
50 0.2196 200 1.051141 0 0
50 0.219 200 1.049465 0 0
50 0.219 200 1.031897 0 0
50 0.219 200 1.053570 0 0
50 0.219 200 1.045831 0 0
50 0.219 200 1.043245 0 0
50 0.2182 200 1.105983 0 0
50 0.2182 200 1.086942 0 0
50 0.2182 200 1.061191 0 0
50 0.2182 200 1.050320 0 0
50 0.2182 200 1.060169 0 0
50 0.2194 200 1.077975 0 0
50 0.2194 200 1.046609 0 0
50 0.2194 200 1.071201 0 0
50 0.2194 200 1.066716 0 0
50 0.2194 200 1.037320 0 0
%n density lambda lse TP FP 
50 0.3138 200 1.090914 0 0
50 0.3138 200 1.091699 0 0
50 0.3138 200 1.106389 0 0
50 0.3138 200 1.105323 0 0
50 0.3138 200 1.059891 0 0
50 0.3146 200 1.100042 0 0
50 0.3146 200 1.079493 0 0
50 0.3146 200 1.074925 0 0
50 0.3146 200 1.105834 0 0
50 0.3146 200 1.100936 0 0
50 0.3138 200 1.108210 0 0
50 0.3138 200 1.092267 0 0
50 0.3138 200 1.075679 0 0
50 0.3138 200 1.094556 0 0
50 0.3138 200 1.088492 0 0
50 0.3128 200 1.080018 0 0
50 0.3128 200 1.115479 0 0
50 0.3128 200 1.082070 0 0
50 0.3128 200 1.086207 0 0
50 0.3128 200 1.070607 0 0
50 0.3138 200 1.099588 0 0
50 0.3138 200 1.072535 0 0
50 0.3138 200 1.081366 0 0
50 0.3138 200 1.062261 0 0
50 0.3138 200 1.067165 0 0
%n density lambda lse TP FP 
500 0.0614 200 1.022213 0 0
500 0.0614 200 1.027514 0 0
500 0.0614 200 0.9998902 0 0
500 0.0614 200 1.040894 0 0
500 0.0614 200 1.022438 0 0
500 0.0612 200 1.020076 0 0
500 0.0612 200 1.023614 0 0
500 0.0612 200 1.020792 0 0
500 0.0612 200 0.9921338 0 0
500 0.0612 200 1.006906 0 0
500 0.0616 200 1.024325 0 0
500 0.0616 200 1.008167 0 0
500 0.0616 200 1.037546 0 0
500 0.0616 200 1.019045 0 0
500 0.0616 200 1.011015 0 0
500 0.0614 200 0.9951307 0 0
500 0.0614 200 1.020779 0 0
500 0.0614 200 0.9998404 0 0
500 0.0614 200 1.021942 0 0
500 0.0614 200 1.030852 0 0
500 0.0618 200 1.019024 0 0
500 0.0618 200 1.00079 0 0
500 0.0618 200 1.051717 0 0
500 0.0618 200 1.028885 0 0
500 0.0618 200 1.022276 0 0
%n density lambda lse TP FP 
500 0.2188 200 1.067831 0 0
500 0.2188 200 1.061989 0 0
500 0.2188 200 1.054733 0 0
500 0.2188 200 1.065082 0 0
500 0.2188 200 1.070566 0 0
500 0.2196 200 1.058232 0 0
500 0.2196 200 1.073419 0 0
500 0.2196 200 1.072283 0 0
500 0.2196 200 1.036282 0 0
500 0.2196 200 1.083987 0 0
500 0.219 200 1.057840 0 0
500 0.219 200 1.052120 0 0
500 0.219 200 1.038533 0 0
500 0.219 200 1.075627 0 0
500 0.219 200 1.040705 0 0
500 0.2182 200 1.071587 0 0
500 0.2182 200 1.042976 0 0
500 0.2182 200 1.039154 0 0
500 0.2182 200 1.042971 0 0
500 0.2182 200 1.078656 0 0
500 0.2194 200 1.040986 0 0
500 0.2194 200 1.084832 0 0
500 0.2194 200 1.071624 0 0
500 0.2194 200 1.055747 0 0
500 0.2194 200 1.078030 0 0
%n density lambda lse TP FP 
500 0.3138 200 1.062875 0 0
500 0.3138 200 1.069788 0 0
500 0.3138 200 1.088105 0 0
500 0.3138 200 1.087853 0 0
500 0.3138 200 1.112860 0 0
500 0.3146 200 1.114573 0 0
500 0.3146 200 1.104976 0 0
500 0.3146 200 1.079259 0 0
500 0.3146 200 1.088651 0 0
500 0.3146 200 1.075033 0 0
500 0.3138 200 1.107342 0 0
500 0.3138 200 1.071946 0 0
500 0.3138 200 1.083193 0 0
500 0.3138 200 1.090166 0 0
500 0.3138 200 1.088021 0 0
500 0.3128 200 1.064672 0 0
500 0.3128 200 1.093815 0 0
500 0.3128 200 1.075071 0 0
500 0.3128 200 1.06542 0 0
500 0.3128 200 1.085830 0 0
500 0.3138 200 1.08752 0 0
500 0.3138 200 1.059355 0 0
500 0.3138 200 1.099147 0 0
500 0.3138 200 1.096258 0 0
500 0.3138 200 1.107708 0 0
%n density lambda lse TP FP 
1000 0.0614 200 1.003731 0 0
1000 0.0614 200 1.021067 0 0
1000 0.0614 200 1.044964 0 0
1000 0.0614 200 1.024349 0 0
1000 0.0614 200 1.025024 0 0
1000 0.0612 200 1.007543 0 0
1000 0.0612 200 1.018647 0 0
1000 0.0612 200 1.028720 0 0
1000 0.0612 200 0.9988223 0 0
1000 0.0612 200 1.029522 0 0
1000 0.0616 200 1.006416 0 0
1000 0.0616 200 1.036995 0 0
1000 0.0616 200 1.022707 0 0
1000 0.0616 200 1.033868 0 0
1000 0.0616 200 1.035187 0 0
1000 0.0614 200 1.019667 0 0
1000 0.0614 200 1.039715 0 0
1000 0.0614 200 1.035089 0 0
1000 0.0614 200 1.002109 0 0
1000 0.0614 200 1.030798 0 0
1000 0.0618 200 1.011115 0 0
1000 0.0618 200 1.012449 0 0
1000 0.0618 200 1.006823 0 0
1000 0.0618 200 1.020697 0 0
1000 0.0618 200 1.023617 0 0
%n density lambda lse TP FP 
1000 0.2188 200 1.070255 0 0
1000 0.2188 200 1.073500 0 0
1000 0.2188 200 1.050861 0 0
1000 0.2188 200 1.049642 0 0
1000 0.2188 200 1.073769 0 0
1000 0.2196 200 1.091035 0 0
1000 0.2196 200 1.091522 0 0
1000 0.2196 200 1.068055 0 0
1000 0.2196 200 1.066224 0 0
1000 0.2196 200 1.056244 0 0
1000 0.219 200 1.073462 0 0
1000 0.219 200 1.040352 0 0
1000 0.219 200 1.073888 0 0
1000 0.219 200 1.042373 0 0
1000 0.219 200 1.034916 0 0
1000 0.2182 200 1.078177 0 0
1000 0.2182 200 1.10336 0 0
1000 0.2182 200 1.061135 0 0
1000 0.2182 200 1.069641 0 0
1000 0.2182 200 1.097660 0 0
1000 0.2194 200 1.072183 0 0
1000 0.2194 200 1.044820 0 0
1000 0.2194 200 1.080697 0 0
1000 0.2194 200 1.059138 0 0
1000 0.2194 200 1.081733 0 0
%n density lambda lse TP FP 
1000 0.3138 200 1.093789 0 0
1000 0.3138 200 1.062499 0 0
1000 0.3138 200 1.099265 0 0
1000 0.3138 200 1.100072 0 0
1000 0.3138 200 1.05885 0 0
1000 0.3146 200 1.077547 0 0
1000 0.3146 200 1.104458 0 0
1000 0.3146 200 1.078939 0 0
1000 0.3146 200 1.089982 0 0
1000 0.3146 200 1.082529 0 0
1000 0.3138 200 1.086431 0 0
1000 0.3138 200 1.097365 0 0
1000 0.3138 200 1.083721 0 0
1000 0.3138 200 1.096146 0 0
1000 0.3138 200 1.098135 0 0
1000 0.3128 200 1.06781 0 0
1000 0.3128 200 1.105991 0 0
1000 0.3128 200 1.068295 0 0
1000 0.3128 200 1.073868 0 0
1000 0.3128 200 1.047466 0 0
1000 0.3138 200 1.055806 0 0
1000 0.3138 200 1.035321 0 0
1000 0.3138 200 1.09311 0 0
1000 0.3138 200 1.101433 0 0
1000 0.3138 200 1.083224 0 0
%n density lambda lse TP FP 
30 0.0614 300 1.016956 0 0
30 0.0614 300 1.049439 0 0
30 0.0614 300 1.046620 0 0
30 0.0614 300 1.048195 0 0
30 0.0614 300 1.020528 0 0
30 0.0612 300 1.000833 0 0
30 0.0612 300 1.015539 0 0
30 0.0612 300 1.031018 0 0
30 0.0612 300 1.027999 0 0
30 0.0612 300 1.038592 0 0
30 0.0616 300 1.006377 0 0
30 0.0616 300 1.016049 0 0
30 0.0616 300 1.022401 0 0
30 0.0616 300 1.019348 0 0
30 0.0616 300 1.024430 0 0
30 0.0614 300 1.020706 0 0
30 0.0614 300 1.056030 0 0
30 0.0614 300 1.000504 0 0
30 0.0614 300 1.020902 0 0
30 0.0614 300 1.021773 0 0
30 0.0618 300 1.008457 0 0
30 0.0618 300 1.026415 0 0
30 0.0618 300 1.045672 0 0
30 0.0618 300 1.013191 0 0
30 0.0618 300 1.020376 0 0
%n density lambda lse TP FP 
30 0.2188 300 1.079632 0 0
30 0.2188 300 1.065167 0 0
30 0.2188 300 1.052618 0 0
30 0.2188 300 1.037143 0 0
30 0.2188 300 1.068045 0 0
30 0.2196 300 1.052626 0 0
30 0.2196 300 1.073770 0 0
30 0.2196 300 1.068086 0 0
30 0.2196 300 1.088110 0 0
30 0.2196 300 1.038923 0 0
30 0.219 300 1.061039 0 0
30 0.219 300 1.024293 0 0
30 0.219 300 1.060637 0 0
30 0.219 300 1.060491 0 0
30 0.219 300 1.050205 0 0
30 0.2182 300 1.052898 0 0
30 0.2182 300 1.068952 0 0
30 0.2182 300 1.058951 0 0
30 0.2182 300 1.085848 0 0
30 0.2182 300 1.058090 0 0
30 0.2194 300 1.071298 0 0
30 0.2194 300 1.089575 0 0
30 0.2194 300 1.07575 0 0
30 0.2194 300 1.088913 0 0
30 0.2194 300 1.073032 0 0
%n density lambda lse TP FP 
30 0.3138 300 1.084355 0 0
30 0.3138 300 1.102313 0 0
30 0.3138 300 1.061291 0 0
30 0.3138 300 1.117983 0 0
30 0.3138 300 1.125087 0 0
30 0.3146 300 1.105130 0 0
30 0.3146 300 1.040006 0 0
30 0.3146 300 1.095851 0 0
30 0.3146 300 1.090098 0 0
30 0.3146 300 1.085234 0 0
30 0.3138 300 1.085971 0 0
30 0.3138 300 1.072540 0 0
30 0.3138 300 1.126924 0 0
30 0.3138 300 1.087078 0 0
30 0.3138 300 1.068618 0 0
30 0.3128 300 1.086918 0 0
30 0.3128 300 1.081908 0 0
30 0.3128 300 1.098331 0 0
30 0.3128 300 1.078462 0 0
30 0.3128 300 1.078946 0 0
30 0.3138 300 1.071019 0 0
30 0.3138 300 1.083218 0 0
30 0.3138 300 1.061147 0 0
30 0.3138 300 1.062204 0 0
30 0.3138 300 1.068028 0 0
%n density lambda lse TP FP 
50 0.0614 300 1.005632 0 0
50 0.0614 300 1.007783 0 0
50 0.0614 300 1.023048 0 0
50 0.0614 300 1.017614 0 0
50 0.0614 300 1.019449 0 0
50 0.0612 300 1.011023 0 0
50 0.0612 300 1.032619 0 0
50 0.0612 300 1.021724 0 0
50 0.0612 300 1.040783 0 0
50 0.0612 300 1.022528 0 0
50 0.0616 300 1.055523 0 0
50 0.0616 300 1.016393 0 0
50 0.0616 300 1.002895 0 0
50 0.0616 300 1.012373 0 0
50 0.0616 300 1.023661 0 0
50 0.0614 300 1.008250 0 0
50 0.0614 300 1.027720 0 0
50 0.0614 300 1.008485 0 0
50 0.0614 300 1.002554 0 0
50 0.0614 300 0.9992008 0 0
50 0.0618 300 0.9919456 0 0
50 0.0618 300 1.001376 0 0
50 0.0618 300 1.030086 0 0
50 0.0618 300 1.017255 0 0
50 0.0618 300 1.010623 0 0
%n density lambda lse TP FP 
50 0.2188 300 1.032972 0 0
50 0.2188 300 1.068155 0 0
50 0.2188 300 1.042257 0 0
50 0.2188 300 1.092316 0 0
50 0.2188 300 1.054059 0 0
50 0.2196 300 1.065809 0 0
50 0.2196 300 1.052963 0 0
50 0.2196 300 1.072012 0 0
50 0.2196 300 1.068780 0 0
50 0.2196 300 1.050236 0 0
50 0.219 300 1.049922 0 0
50 0.219 300 1.044350 0 0
50 0.219 300 1.054234 0 0
50 0.219 300 1.060850 0 0
50 0.219 300 1.058885 0 0
50 0.2182 300 1.059814 0 0
50 0.2182 300 1.024077 0 0
50 0.2182 300 1.052829 0 0
50 0.2182 300 1.087891 0 0
50 0.2182 300 1.049315 0 0
50 0.2194 300 1.107629 0 0
50 0.2194 300 1.067363 0 0
50 0.2194 300 1.048467 0 0
50 0.2194 300 1.071720 0 0
50 0.2194 300 1.046654 0 0
%n density lambda lse TP FP 
50 0.3138 300 1.064203 0 0
50 0.3138 300 1.082057 0 0
50 0.3138 300 1.068520 0 0
50 0.3138 300 1.088511 0 0
50 0.3138 300 1.084446 0 0
50 0.3146 300 1.103604 0 0
50 0.3146 300 1.061848 0 0
50 0.3146 300 1.073451 0 0
50 0.3146 300 1.067577 0 0
50 0.3146 300 1.079579 0 0
50 0.3138 300 1.087197 0 0
50 0.3138 300 1.038710 0 0
50 0.3138 300 1.082968 0 0
50 0.3138 300 1.085287 0 0
50 0.3138 300 1.070145 0 0
50 0.3128 300 1.066490 0 0
50 0.3128 300 1.066720 0 0
50 0.3128 300 1.085083 0 0
50 0.3128 300 1.049456 0 0
50 0.3128 300 1.088786 0 0
50 0.3138 300 1.100796 0 0
50 0.3138 300 1.066818 0 0
50 0.3138 300 1.074418 0 0
50 0.3138 300 1.077910 0 0
50 0.3138 300 1.096198 0 0
%n density lambda lse TP FP 
500 0.0614 300 1.005725 0 0
500 0.0614 300 1.008146 0 0
500 0.0614 300 1.041432 0 0
500 0.0614 300 1.017932 0 0
500 0.0614 300 0.9994411 0 0
500 0.0612 300 1.024228 0 0
500 0.0612 300 1.016407 0 0
500 0.0612 300 1.023136 0 0
500 0.0612 300 1.031176 0 0
500 0.0612 300 0.998943 0 0
500 0.0616 300 0.9955284 0 0
500 0.0616 300 1.011717 0 0
500 0.0616 300 1.003404 0 0
500 0.0616 300 1.052172 0 0
500 0.0616 300 1.037209 0 0
500 0.0614 300 1.008142 0 0
500 0.0614 300 1.011683 0 0
500 0.0614 300 1.000462 0 0
500 0.0614 300 1.010325 0 0
500 0.0614 300 1.046819 0 0
500 0.0618 300 1.015110 0 0
500 0.0618 300 1.030912 0 0
