%n density b b_old_avg lambda glcalls_avg lse TP FP 
%n density b b_old lambda lse TP FP 
500 0.3128 100 0.07932427 56.5301 9 1.105664 0.00660502 0
500 0.3128 100 0.08124678 56.56577 7 1.089195 0.003963012 0
500 0.3128 100 0.07930118 56.66932 7 1.060401 0.004623514 0
500 0.3128 100 0.07944454 56.52245 7 1.091840 0.005284016 0.0002910361
500 0.3128 100 0.08231206 56.55086 7 1.046499 0.001321004 0
500 0.3138 100 0.08158064 56.2737 7 1.067613 0.001974984 0
500 0.3138 100 0.07791613 56.47701 7 1.094402 0.003949967 0
500 0.3138 100 0.07842423 56.45427 7 1.067964 0.001974984 0
500 0.3138 100 0.07868157 56.52515 9 1.087561 0.003949967 0
500 0.3138 100 0.08170711 56.64041 7 1.090606 0.003291639 0
%n density b b_old lambda lse TP FP 
500 0.3138 200 0.08141247 34.57012 7 1.034273 0.0967742 0.009035267
500 0.3138 200 0.08107178 34.47239 7 1.057582 0.1112574 0.01253279
500 0.3138 200 0.07991765 34.54940 7 1.079318 0.0921659 0.009035267
500 0.3138 200 0.07863224 34.7952 7 1.080257 0.0849243 0.005537744
500 0.3138 200 0.0801919 34.63536 7 1.083357 0.09479921 0.008160886
500 0.3146 200 0.07702502 34.69169 7 1.058293 0.08338805 0.007878611
500 0.3146 200 0.07773252 34.61006 7 1.059215 0.09586343 0.01050481
500 0.3146 200 0.07946551 34.44253 7 1.081671 0.1149048 0.00671141
500 0.3146 200 0.07961741 34.58063 7 1.062928 0.09586343 0.01254742
500 0.3146 200 0.07928961 34.67440 7 1.034868 0.09914642 0.008170411
500 0.3138 200 0.08398679 34.48894 7 1.077760 0.1105991 0.008160886
500 0.3138 200 0.07821082 34.63997 7 1.063662 0.08689928 0.006120665
500 0.3138 200 0.07689386 34.5546 7 1.093627 0.1059908 0.009618187
500 0.3138 200 0.07984419 34.61722 7 1.081483 0.09809085 0.01165841
500 0.3138 200 0.08022055 34.66523 7 1.057050 0.08821593 0.007869426
500 0.3128 200 0.0777274 34.38059 7 1.098505 0.1142668 0.0104773
500 0.3128 200 0.07846237 34.60358 7 1.091225 0.0997358 0.007275902
500 0.3128 200 0.07722311 34.67519 7 1.087124 0.0990753 0.01135041
500 0.3128 200 0.07846989 34.47402 7 1.035982 0.1076618 0.009313155
500 0.3128 200 0.07980096 34.59517 7 1.051106 0.09180978 0.007275902
500 0.3138 200 0.08075245 34.56288 7 1.094221 0.09743252 0.009618187
500 0.3138 200 0.0807913 34.58355 7 1.089216 0.09874918 0.008160886
500 0.3138 200 0.08196076 34.73315 7 1.073542 0.09414088 0.006995045
500 0.3138 200 0.08029057 34.54446 7 1.060879 0.09019092 0.01020111
500 0.3138 200 0.08093093 34.77132 7 1.093281 0.1013825 0.009909647
%n density b b_old lambda lse TP FP 
500 0.3138 1000 0.08213964 7.774591 5 1.010071 0.6984858 0.4864471
500 0.3138 1000 0.07720377 7.793951 5 1.009144 0.6919026 0.4803264
500 0.3138 1000 0.0791836 7.782148 5 1.046352 0.7050691 0.4849898
500 0.3138 1000 0.08061228 7.771777 5 1.0292 0.716919 0.4844069
500 0.3138 1000 0.07933456 7.767854 6 1.029450 0.7090191 0.4865928
500 0.3146 1000 0.07705803 7.826543 6 1.019268 0.7045305 0.4706741
500 0.3146 1000 0.07800301 7.793121 6 1.016032 0.6986211 0.4814707
500 0.3146 1000 0.08180644 7.759508 6 1.030005 0.7058437 0.4893493
500 0.3146 1000 0.08088955 7.76964 6 1.028099 0.6894288 0.5004377
500 0.3146 1000 0.07751951 7.789978 5 1.014605 0.7084701 0.4803035
500 0.3138 1000 0.08047334 7.803624 5 1.049435 0.6932192 0.4753716
500 0.3138 1000 0.07641733 7.800963 6 1.025624 0.6945359 0.4887788
500 0.3138 1000 0.07911543 7.797757 6 1.031706 0.6813693 0.5010201
500 0.3138 1000 0.07966805 7.779694 6 1.033676 0.7077024 0.4823667
500 0.3138 1000 0.08074396 7.798682 6 1.038960 0.6859776 0.4803264
500 0.3128 1000 0.07917801 7.779863 6 1.029736 0.6994716 0.4787544
500 0.3128 1000 0.07902902 7.787643 6 1.050681 0.6935271 0.4903958
500 0.3128 1000 0.08018401 7.789897 6 1.018937 0.6928666 0.4924331
500 0.3128 1000 0.08188395 7.750115 6 1.024629 0.6948481 0.4950524
500 0.3128 1000 0.08201546 7.793971 6 1.033187 0.6935271 0.4860303
500 0.3138 1000 0.07966408 7.7835 6 1.046791 0.6853193 0.5018945
500 0.3138 1000 0.08155482 7.8063 5 0.9953196 0.6991442 0.4695424
500 0.3138 1000 0.07937716 7.81821 6 1.030355 0.6872943 0.4692509
500 0.3138 1000 0.08358298 7.79225 6 1.039152 0.6813693 0.4876129
500 0.3138 1000 0.08062878 7.78305 6 1.015190 0.6813693 0.4820752
%n density b b_old lambda lse TP FP 
500 0.3138 2000 0.07760625 4.167323 4 1.059625 0.831468 0.6913436
500 0.3138 2000 0.08110179 4.160425 4 1.064531 0.8268598 0.6986301
500 0.3138 2000 0.08176937 4.148739 4 1.024310 0.8143515 0.6913436
500 0.3138 2000 0.08069175 4.158689 4 1.074863 0.8097433 0.6925095
500 0.3138 2000 0.08016517 4.155574 4 1.070776 0.8380513 0.6986301
500 0.3146 2000 0.07966937 4.171006 4 1.037005 0.8483257 0.6968194
500 0.3146 2000 0.08073804 4.157547 4 1.049650 0.8220617 0.688649
500 0.3146 2000 0.07840403 4.166226 4 1.057266 0.8082731 0.6971112
500 0.3146 2000 0.07844009 4.165604 4 1.065621 0.803677 0.6816458
500 0.3146 2000 0.07744903 4.165628 4 1.067700 0.8108995 0.6997374
500 0.3138 2000 0.07911574 4.17494 4 1.057148 0.8327847 0.6831827
500 0.3138 2000 0.08116972 4.167786 4 1.037022 0.8268598 0.6933839
500 0.3138 2000 0.08335286 4.137786 4 1.037571 0.8400263 0.6971728
500 0.3138 2000 0.0799148 4.171169 4 1.027209 0.8281764 0.688429
500 0.3138 2000 0.07616295 4.165145 4 1.051521 0.8301514 0.6726902
500 0.3128 2000 0.08228086 4.151216 4 1.045219 0.818362 0.709255
500 0.3128 2000 0.07914644 4.155008 4 1.024212 0.8137384 0.701106
500 0.3128 2000 0.0779308 4.155435 4 1.031183 0.8216645 0.6958673
500 0.3128 2000 0.08009372 4.16547 4 1.046681 0.817041 0.6836438
500 0.3128 2000 0.08338411 4.156121 4 1.041214 0.8137384 0.6826251
500 0.3138 2000 0.07991563 4.162323 4 1.059712 0.8123766 0.68464
500 0.3138 2000 0.08272515 4.16547 4 1.024945 0.8150099 0.6919266
500 0.3138 2000 0.07989527 4.170147 4 1.038816 0.8288348 0.6860973
500 0.3138 2000 0.08097544 4.161832 4 1.002315 0.813364 0.6753133
500 0.3138 2000 0.08002768 4.163608 4 1.045423 0.8238973 0.7012533
%n density b b_old lambda lse TP FP 
500 0.3138 10000 0.07967637 0.9402062 6 1.089881 0.9565504 0.9294666
500 0.3138 10000 0.08058357 0.9400992 6 1.123486 0.9545754 0.9242203
500 0.3138 10000 0.08141 0.9394195 4 1.138712 0.9651086 0.9246575
500 0.3138 10000 0.07994732 0.9404622 4 1.125572 0.957867 0.929758
500 0.3138 10000 0.08251441 0.9384284 4 1.138762 0.9585253 0.923346
500 0.3146 10000 0.08091237 0.9396477 6 1.117284 0.9546947 0.9255909
500 0.3146 10000 0.07823543 0.9409997 6 1.102556 0.9612607 0.9177123
500 0.3146 10000 0.08206331 0.9390457 6 1.103042 0.9619173 0.9261745
500 0.3146 10000 0.0804242 0.940164 6 1.114523 0.9487853 0.9206303
500 0.3146 10000 0.08198521 0.938677 4 1.137580 0.9632305 0.9185877
500 0.3138 10000 0.08550768 0.9391482 6 1.114678 0.955892 0.9326727
500 0.3138 10000 0.07959075 0.9401864 4 1.096816 0.957867 0.9221801
500 0.3138 10000 0.0782719 0.9408047 4 1.090663 0.959842 0.9180997
500 0.3138 10000 0.07777322 0.9405774 4 1.087697 0.9605003 0.9236374
500 0.3138 10000 0.0794142 0.939865 4 1.155858 0.9565504 0.9248033
500 0.3128 10000 0.07803884 0.9405613 4 1.112230 0.9478203 0.9237485
500 0.3128 10000 0.07936345 0.9404779 7 1.110678 0.9564069 0.9237485
500 0.3128 10000 0.08060584 0.9391394 4 1.105423 0.9616909 0.9209837
500 0.3128 10000 0.07910893 0.939802 4 1.129101 0.9623514 0.9284051
500 0.3128 10000 0.08312252 0.9389719 4 1.087319 0.9636724 0.927823
500 0.3138 10000 0.08051259 0.939682 4 1.101280 0.961817 0.934713
500 0.3138 10000 0.08000015 0.9401094 4 1.132210 0.953917 0.9277179
500 0.3138 10000 0.08081825 0.9398127 6 1.144854 0.9473338 0.9291752
500 0.3138 10000 0.08359986 0.938893 6 1.116714 0.9545754 0.9176625
500 0.3138 10000 0.08053091 0.9398257 6 1.126648 0.959842 0.923346
%n density b b_old_avg lambda glcalls_avg lse TP FP 
%n density b b_old lambda lse TP FP 
1000 0.0614 1 0.04221302 125.2198 8 1.018369 0 0
1000 0.0614 1 0.04302692 124.6623 8 0.9978944 0 0
1000 0.0614 1 0.04424931 124.4605 8 1.039886 0 0
1000 0.0614 1 0.04260416 125.7173 8 0.9927916 0 0
1000 0.0614 1 0.04317741 124.4216 8 1.025751 0 0
1000 0.0612 1 0.04362919 124.4023 8 1.017738 0 0
1000 0.0612 1 0.04206419 125.6478 8 1.033857 0 0
1000 0.0612 1 0.04320213 124.2047 8 1.022526 0 0
1000 0.0612 1 0.04204599 124.8205 7 1.010991 0 0
1000 0.0612 1 0.04420645 124.6596 8 1.021757 0 0
1000 0.0616 1 0.04363229 125.6317 8 1.006458 0 0
1000 0.0616 1 0.04430556 124.6621 7 1.023799 0 0
1000 0.0616 1 0.0427164 124.9298 8 1.001121 0 0
1000 0.0616 1 0.04273416 125.3346 8 1.017508 0 0
1000 0.0616 1 0.04322134 124.7238 8 1.03479 0 0
1000 0.0614 1 0.04306384 124.7443 8 1.011582 0 0
1000 0.0614 1 0.04287218 124.5264 7 1.007632 0 0
1000 0.0614 1 0.04368113 124.1613 7 1.004415 0 0
1000 0.0614 1 0.04261349 125.2197 7 1.021515 0 0
1000 0.0614 1 0.04174185 124.6106 7 1.028596 0 0
1000 0.0618 1 0.04256121 125.4890 8 1.010912 0 0
1000 0.0618 1 0.0433341 124.2200 8 1.017161 0 0
1000 0.0618 1 0.04300887 125.4083 8 1.024852 0 0
1000 0.0618 1 0.04341043 125.1655 8 1.023526 0 0
1000 0.0618 1 0.0430918 125.3426 8 1.014992 0 0
%n density b b_old lambda lse TP FP 
1000 0.0614 10 0.04352967 109.5030 7 1.026428 0.003891051 0
1000 0.0614 10 0.04375877 110.0310 7 1.011920 0 0
1000 0.0614 10 0.0438752 110.1604 7 1.019825 0 0
1000 0.0614 10 0.04366907 109.5322 7 1.010419 0 0
1000 0.0614 10 0.04262071 109.9381 7 1.015399 0 0
1000 0.0612 10 0.0428765 109.6518 7 1.010350 0 0
1000 0.0612 10 0.04262139 110.2802 7 1.020174 0 0
1000 0.0612 10 0.04464739 109.4743 7 1.039529 0 0
1000 0.0612 10 0.04283528 109.9888 7 1.015313 0 0
1000 0.0612 10 0.04312988 109.9061 7 1.006118 0 0
1000 0.0616 10 0.04351905 109.7439 7 1.039393 0 0
1000 0.0616 10 0.04420941 109.7865 7 0.99291 0 0
1000 0.0616 10 0.04353017 110.2174 7 1.028178 0.003875969 0
1000 0.0616 10 0.04228352 110.2954 7 1.008322 0 0
1000 0.0616 10 0.04264524 109.2485 7 0.9987825 0 0
1000 0.0614 10 0.0435711 110.0155 7 1.027838 0 0
1000 0.0614 10 0.0432704 109.7326 7 1.025079 0 0
1000 0.0614 10 0.04416676 108.8073 7 1.034491 0 0
1000 0.0614 10 0.04304363 110.3565 7 1.000742 0 0
1000 0.0614 10 0.04328652 109.5639 7 1.042693 0 0
1000 0.0618 10 0.04303899 110.1016 7 1.027250 0 0
1000 0.0618 10 0.04286105 110.425 7 1.005789 0 0
1000 0.0618 10 0.04222349 110.1879 7 1.021178 0 0
1000 0.0618 10 0.04346786 109.7997 7 1.022944 0 0
1000 0.0618 10 0.04286205 109.9812 7 1.040752 0 0
%n density b b_old lambda lse TP FP 
1000 0.0614 100 0.04404923 52.0704 6 0.9823444 0.2178988 0.0002130833
1000 0.0614 100 0.04256140 52.09811 6 1.006725 0.2101167 0.001065417
1000 0.0614 100 0.04332698 52.02493 6 0.9997552 0.2256809 0.00063925
1000 0.0614 100 0.04250215 52.14756 6 1.029442 0.2334630 0.00063925
1000 0.0614 100 0.04178255 52.36861 6 1.026782 0.2101167 0.001065417
1000 0.0612 100 0.04309356 52.28749 6 0.9759855 0.203125 0.0004260758
1000 0.0612 100 0.04347808 51.93294 7 1.012804 0.21875 0.001491265
1000 0.0612 100 0.04354583 52.09583 6 1.011188 0.2148438 0.001704303
1000 0.0612 100 0.04302971 52.18237 6 1.017293 0.2148438 0.001704303
1000 0.0612 100 0.04335056 52.04908 6 1.021413 0.2109375 0.001917341
1000 0.0616 100 0.04221629 52.24089 6 1.043497 0.2248062 0.001491901
1000 0.0616 100 0.04412982 52.05923 7 1.014032 0.2364341 0.0006393862
1000 0.0616 100 0.0434152 52.15576 6 0.9949123 0.1976744 0.00170503
1000 0.0616 100 0.04284682 52.18861 7 1.00472 0.2209302 0.002131287
1000 0.0616 100 0.04350011 52.43496 6 1.012506 0.1744186 0.000852515
1000 0.0614 100 0.04367103 52.21675 7 1.030091 0.2062257 0.001491583
1000 0.0614 100 0.04255809 52.07492 10 1.058978 0.229572 0.003409333
1000 0.0614 100 0.04319815 52.14601 6 1.016283 0.1867704 0.00063925
1000 0.0614 100 0.04253317 52.26237 6 1.027404 0.2256809 0.001704667
1000 0.0614 100 0.04394809 52.31847 6 1.007171 0.1984436 0.001491583
1000 0.0618 100 0.04200883 52.48211 6 1.020335 0.1583012 0.001065871
1000 0.0618 100 0.0422504 52.32174 6 1.021239 0.1930502 0.001065871
1000 0.0618 100 0.04292804 52.39459 7 1.007922 0.2393822 0.0008526967
1000 0.0618 100 0.04268954 52.37896 7 1.006395 0.2355212 0.001065871
1000 0.0618 100 0.04346636 52.03027 7 1.011950 0.2471042 0.001279045
%n density b b_old lambda lse TP FP 
1000 0.0614 200 0.04281548 32.70158 7 1.00993 0.4824903 0.0447475
1000 0.0614 200 0.04286013 32.90022 7 1.011314 0.4474708 0.04176433
1000 0.0614 200 0.04320016 32.60531 7 1.014659 0.536965 0.04410825
1000 0.0614 200 0.04339664 32.68358 7 0.9983896 0.5175097 0.0447475
1000 0.0614 200 0.04279279 32.78048 7 1.015502 0.4552529 0.03984658
1000 0.0612 200 0.04292547 32.67587 7 0.9836043 0.4765625 0.044951
1000 0.0612 200 0.04282653 32.88919 7 1.017430 0.4648438 0.044951
1000 0.0612 200 0.04239457 32.80004 7 1.006207 0.484375 0.04111632
1000 0.0612 200 0.04299287 32.8587 7 0.9865852 0.4296875 0.04132936
1000 0.0612 200 0.04253969 32.98842 10 1.012139 0.4921875 0.04239455
1000 0.0616 200 0.04333213 32.6975 7 0.9879266 0.5310078 0.04028133
1000 0.0616 200 0.04368895 32.68736 7 1.005883 0.5116279 0.0415601
1000 0.0616 200 0.04318278 32.74628 7 1.024614 0.4651163 0.04774084
1000 0.0616 200 0.04280829 32.76582 7 1.043094 0.4806202 0.04390452
1000 0.0616 200 0.04324233 32.76594 7 1.005050 0.5155039 0.04390452
1000 0.0614 200 0.04352072 32.69944 9 1.023542 0.4902724 0.04304283
1000 0.0614 200 0.04325933 32.72148 7 1.035978 0.4552529 0.04112508
1000 0.0614 200 0.04283357 32.93367 7 0.9920212 0.4435798 0.04069891
1000 0.0614 200 0.04284527 32.68135 7 1.007749 0.4863813 0.04496058
1000 0.0614 200 0.04238842 32.98272 7 0.997675 0.4552529 0.03984658
1000 0.0618 200 0.04291496 32.81691 7 1.014773 0.4749035 0.04092944
1000 0.0618 200 0.04362193 32.86056 7 1.015247 0.4517375 0.04306118
1000 0.0618 200 0.04330543 32.72354 7 1.023709 0.4594595 0.05052228
1000 0.0618 200 0.04361977 32.63612 7 0.9970458 0.5366795 0.04434023
1000 0.0618 200 0.04397187 32.62850 7 1.012009 0.5482625 0.04689832
%n density b b_old lambda lse TP FP 
1000 0.0614 1000 0.04309019 8.07115 5 1.027310 0.8560311 0.5896015
1000 0.0614 1000 0.04357979 8.06863 5 1.04134 0.8871595 0.6092052
1000 0.0614 1000 0.04259146 8.091212 5 1.067762 0.8599222 0.5902408
1000 0.0614 1000 0.04243859 8.081335 5 1.069403 0.8599222 0.6030258
1000 0.0614 1000 0.04210263 8.113798 5 1.005089 0.8210117 0.5942894
1000 0.0612 1000 0.04323057 8.070077 5 1.055446 0.8554688 0.6031104
1000 0.0612 1000 0.04298915 8.078908 5 1.048929 0.859375 0.606945
1000 0.0612 1000 0.04259431 8.08194 5 1.054402 0.8789062 0.6058798
1000 0.0612 1000 0.04269662 8.088091 5 1.035019 0.859375 0.5958671
1000 0.0612 1000 0.04318393 8.078026 5 1.035599 0.84375 0.584363
1000 0.0616 1000 0.04397813 8.059742 5 1.038923 0.8565891 0.599318
1000 0.0616 1000 0.04315086 8.06976 5 1.063210 0.8604651 0.5986786
1000 0.0616 1000 0.04254711 8.092538 5 1.022695 0.8565891 0.5929241
1000 0.0616 1000 0.04307916 8.071124 5 1.020029 0.875969 0.6057118
1000 0.0616 1000 0.04272534 8.096406 5 1.049557 0.8565891 0.6018755
1000 0.0614 1000 0.04349224 8.073087 5 1.038943 0.85214 0.598551
1000 0.0614 1000 0.04278539 8.073995 5 1.006702 0.848249 0.6023865
1000 0.0614 1000 0.04280144 8.085236 5 1.036081 0.844358 0.6002557
1000 0.0614 1000 0.04253905 8.09069 5 1.027064 0.8287938 0.595781
1000 0.0614 1000 0.04355362 8.073843 5 1.025162 0.8560311 0.5896015
1000 0.0618 1000 0.04223614 8.106781 5 1.025084 0.8803089 0.5934769
1000 0.0618 1000 0.04180606 8.100553 5 1.025632 0.8455598 0.5928373
1000 0.0618 1000 0.04320631 8.064845 5 1.039339 0.8918919 0.6056278
1000 0.0618 1000 0.04343095 8.060819 5 1.038120 0.8918919 0.6077595
1000 0.0618 1000 0.04282542 8.074645 5 1.065233 0.8841699 0.5915583
%n density b b_old lambda lse TP FP 
1000 0.0614 2000 0.04324186 4.339799 7 1.048589 0.9143969 0.7751971
1000 0.0614 2000 0.04208067 4.352799 4 1.055358 0.918288 0.7668869
1000 0.0614 2000 0.04313615 4.341859 7 1.050891 0.918288 0.7762625
1000 0.0614 2000 0.04222443 4.351314 6 1.057815 0.9338521 0.7739186
1000 0.0614 2000 0.04298504 4.339604 4 1.069250 0.8832685 0.7858513
1000 0.0612 2000 0.04313501 4.340349 4 1.066696 0.9140625 0.7780145
1000 0.0612 2000 0.04323043 4.339999 8 1.044515 0.9179688 0.7829144
1000 0.0612 2000 0.04305069 4.342189 4 1.075009 0.921875 0.7729016
1000 0.0612 2000 0.04263109 4.347204 10 1.059087 0.9335938 0.7613975
1000 0.0612 2000 0.04273653 4.344682 6 1.046594 0.9414062 0.7652322
1000 0.0616 2000 0.04289473 4.34152 4 1.073813 0.9031008 0.78815
1000 0.0616 2000 0.04355414 4.338297 9 1.047327 0.9263566 0.7849531
1000 0.0616 2000 0.04276834 4.34899 6 1.070582 0.9147287 0.7777067
1000 0.0616 2000 0.04376754 4.338244 6 1.020558 0.9418605 0.7806905
1000 0.0616 2000 0.04269734 4.348870 4 1.049662 0.9341085 0.764919
1000 0.0614 2000 0.04326232 4.340104 4 1.039736 0.922179 0.772427
1000 0.0614 2000 0.04254767 4.348544 4 1.044610 0.9338521 0.7777541
1000 0.0614 2000 0.04221479 4.353177 4 1.047709 0.9105058 0.7792457
1000 0.0614 2000 0.04307350 4.343919 7 1.072418 0.9105058 0.7813765
1000 0.0614 2000 0.04262369 4.349132 6 1.056346 0.929961 0.7664607
1000 0.0618 2000 0.04236184 4.349362 4 1.077449 0.915058 0.7768067
1000 0.0618 2000 0.04231469 4.350912 4 1.068840 0.8957529 0.7738222
1000 0.0618 2000 0.04317530 4.34017 4 1.077145 0.911197 0.7814965
1000 0.0618 2000 0.04302755 4.342819 6 1.086671 0.930502 0.7753144
1000 0.0618 2000 0.0425581 4.348428 4 1.057214 0.92278 0.7729695
%n density b b_old lambda lse TP FP 
1000 0.0614 10000 0.04350767 0.9617097 4 1.090184 0.9766537 0.950245
1000 0.0614 10000 0.04403479 0.9612993 8 1.078675 0.9688716 0.9573833
1000 0.0614 10000 0.04402676 0.9612294 9 1.091859 0.9727626 0.9443853
1000 0.0614 10000 0.04240219 0.9625285 8 1.103586 0.9883268 0.9448114
1000 0.0614 10000 0.04436202 0.9610393 8 1.074772 0.9844358 0.95163
1000 0.0612 10000 0.04312686 0.9619692 4 1.106929 0.96875 0.9486579
1000 0.0612 10000 0.04332362 0.9618571 4 1.070266 0.9765625 0.949936
1000 0.0612 10000 0.04294711 0.9621762 10 1.065181 0.984375 0.9518534
1000 0.0612 10000 0.04309242 0.9620549 6 1.120792 0.9921875 0.9427993
1000 0.0612 10000 0.04297006 0.962164 10 1.093890 0.984375 0.946421
1000 0.0616 10000 0.04433193 0.9611002 8 1.096376 0.9844961 0.9484228
1000 0.0616 10000 0.04318181 0.9619861 6 1.074729 0.9806202 0.9475703
1000 0.0616 10000 0.04253358 0.9624695 8 1.095908 0.9767442 0.9484228
1000 0.0616 10000 0.04205762 0.9628764 9 1.085164 0.992248 0.9514066
1000 0.0616 10000 0.04307915 0.9620074 4 1.067613 0.988372 0.9511935
1000 0.0614 10000 0.04413467 0.9612414 6 1.093170 0.996109 0.9530151
1000 0.0614 10000 0.04325543 0.9618302 9 1.104199 0.9805447 0.9505647
1000 0.0614 10000 0.04224393 0.9627652 7 1.059649 0.9766537 0.949073
1000 0.0614 10000 0.04352707 0.9617534 9 1.098098 0.9649805 0.946516
1000 0.0614 10000 0.04313533 0.96204 8 1.076182 1 0.9510974
1000 0.0618 10000 0.04293454 0.9621542 9 1.097910 0.976834 0.9457472
1000 0.0618 10000 0.0422655 0.9626367 6 1.070852 0.988417 0.9464933
1000 0.0618 10000 0.04250026 0.962493 4 1.052503 0.984556 0.9501172
1000 0.0618 10000 0.04350004 0.9617749 7 1.086194 0.988417 0.95097
1000 0.0618 10000 0.04398328 0.9612694 4 1.085863 0.980695 0.9443615
%n density b b_old lambda lse TP FP 
1000 0.2188 1 0.05184165 129.3761 8 1.058795 0 0
1000 0.2188 1 0.05158745 130.3730 8 1.085678 0 0
1000 0.2188 1 0.05210934 130.9565 8 1.037174 0 0
1000 0.2188 1 0.05118541 129.4057 8 1.055504 0 0
1000 0.2188 1 0.05049567 130.2436 8 1.064816 0 0
1000 0.2196 1 0.05226326 130.666 8 1.055594 0 0
1000 0.2196 1 0.05165464 130.7496 8 1.064609 0 0
1000 0.2196 1 0.05118207 130.4565 8 1.058665 0 0
1000 0.2196 1 0.05129413 130.1700 8 1.038038 0 0
1000 0.2196 1 0.05315397 130.6060 8 1.067708 0 0
1000 0.219 1 0.05113768 130.6475 8 1.066346 0 0
1000 0.219 1 0.05136663 129.4668 8 1.068740 0 0
1000 0.219 1 0.0513404 129.6248 8 1.038163 0 0
1000 0.219 1 0.05281597 129.3352 8 1.063195 0 0
1000 0.219 1 0.05255644 130.0489 8 1.055077 0 0
1000 0.2182 1 0.05385139 130.5653 8 1.063516 0 0
1000 0.2182 1 0.05133198 131.1004 8 1.069893 0 0
1000 0.2182 1 0.05159811 129.9184 8 1.052421 0 0
1000 0.2182 1 0.0530612 130.1152 8 1.037259 0 0
1000 0.2182 1 0.05568599 129.8345 8 1.080296 0 0
1000 0.2194 1 0.05211604 129.9934 8 1.073075 0 0
1000 0.2194 1 0.05098691 130.5896 8 1.068244 0 0
1000 0.2194 1 0.05084586 130.5748 8 1.080505 0 0
1000 0.2194 1 0.05121779 129.5468 8 1.059308 0 0
1000 0.2194 1 0.05186682 130.8417 8 1.065779 0 0
%n density b b_old lambda lse TP FP 
1000 0.2188 10 0.05135668 113.9869 8 1.043864 0 0
1000 0.2188 10 0.05129306 114.0543 8 1.075532 0 0
1000 0.2188 10 0.05229826 114.1333 8 1.076799 0 0
1000 0.2188 10 0.05327328 113.8850 8 1.042294 0 0
1000 0.2188 10 0.05040225 113.9351 8 1.061412 0.0009578544 0
1000 0.2196 10 0.05223599 114.3237 8 1.054577 0 0
1000 0.2196 10 0.05124983 115.1074 8 1.054552 0.001908397 0
1000 0.2196 10 0.05176401 113.6897 8 1.079148 0 0
1000 0.2196 10 0.05122413 114.8454 8 1.061532 0.0009541985 0
1000 0.2196 10 0.05259963 114.4935 8 1.071026 0 0
1000 0.219 10 0.05250983 113.6377 8 1.070624 0 0
1000 0.219 10 0.0523986 113.4205 8 1.045886 0.0009569378 0
1000 0.219 10 0.05153019 114.1869 8 1.043581 0 0
1000 0.219 10 0.05181167 113.6553 8 1.052299 0 0
1000 0.219 10 0.05122934 114.2824 8 1.060846 0 0
1000 0.2182 10 0.05472655 113.8919 8 1.041908 0 0
1000 0.2182 10 0.05196768 114.2304 8 1.072160 0 0
1000 0.2182 10 0.05142721 113.8331 8 1.039362 0 0
1000 0.2182 10 0.05264022 113.8316 8 1.060907 0 0
1000 0.2182 10 0.05360946 113.9799 8 1.050864 0.0009606148 0
1000 0.2194 10 0.05240064 113.6893 8 1.110624 0 0
1000 0.2194 10 0.05138466 113.6787 8 1.082988 0 0
1000 0.2194 10 0.05160048 114.7132 8 1.053094 0.0009551098 0
1000 0.2194 10 0.04995177 114.4196 8 1.050515 0 0
1000 0.2194 10 0.05208472 115.3034 8 1.078910 0.0009551098 0
%n density b b_old lambda lse TP FP 
1000 0.2188 100 0.05101655 51.42903 8 1.024633 0.1992337 0.005888377
1000 0.2188 100 0.04925658 51.83302 8 1.017974 0.1848659 0.003840246
1000 0.2188 100 0.05264012 51.16853 8 1.028012 0.197318 0.005120328
1000 0.2188 100 0.05037654 51.13818 8 1.047914 0.2164751 0.00640041
1000 0.2188 100 0.05100494 51.3475 8 1.057779 0.204023 0.006656426
1000 0.2196 100 0.05173291 51.19074 8 1.022675 0.2146947 0.007175807
1000 0.2196 100 0.05058858 51.27806 8 1.033305 0.2118321 0.006150692
1000 0.2196 100 0.05164445 51.24512 8 1.058740 0.1898855 0.004869298
1000 0.2196 100 0.0525142 50.68785 8 1.027117 0.2471374 0.00666325
1000 0.2196 100 0.05238227 51.19609 8 1.055904 0.2223282 0.003587904
1000 0.219 100 0.05149551 51.67521 8 1.050210 0.1990431 0.004609475
1000 0.219 100 0.05234548 50.87186 8 1.052759 0.215311 0.005377721
1000 0.219 100 0.05135533 51.11243 8 1.019472 0.1894737 0.005633803
1000 0.219 100 0.05169549 50.67176 8 1.052046 0.2315789 0.00665813
1000 0.219 100 0.0519467 50.85813 8 1.050908 0.2200957 0.006145967
1000 0.2182 100 0.05479388 50.45126 8 1.047376 0.2267051 0.003581479
1000 0.2182 100 0.05269657 51.06682 8 1.051801 0.2074928 0.006139678
1000 0.2182 100 0.05238546 51.32619 8 1.037614 0.1911623 0.004093118
1000 0.2182 100 0.05185718 51.0111 8 1.042717 0.2026897 0.004093118
1000 0.2182 100 0.05407851 51.02201 8 1.031917 0.221902 0.006139678
1000 0.2194 100 0.05217636 50.92993 8 1.076719 0.2244508 0.007173969
1000 0.2194 100 0.05184507 51.11215 8 1.024177 0.1948424 0.003843198
1000 0.2194 100 0.05263911 50.69012 8 1.039684 0.2206304 0.006405329
1000 0.2194 100 0.05085886 51.37985 8 1.057956 0.1872015 0.004099411
1000 0.2194 100 0.05259021 50.69833 8 1.031897 0.2187202 0.005892903
%n density b b_old lambda lse TP FP 
1000 0.2188 200 0.05260505 30.17195 8 1.016312 0.4894636 0.08781362
